celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_n_judges,week1_total_score,week1_normalized,week1_pct,week2_n_judges,week2_total_score,week2_normalized,week2_pct,week3_n_judges,week3_total_score,week3_normalized,week3_pct,week4_n_judges,week4_total_score,week4_normalized,week4_pct,week5_n_judges,week5_total_score,week5_normalized,week5_pct,week6_n_judges,week6_total_score,week6_normalized,week6_pct,week7_n_judges,week7_total_score,week7_normalized,week7_pct,week8_n_judges,week8_total_score,week8_normalized,week8_pct,week9_n_judges,week9_total_score,week9_normalized,week9_pct,week10_n_judges,week10_total_score,week10_normalized,week10_pct,week11_n_judges,week11_total_score,week11_normalized,week11_pct
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.0,0.5,50.0,3,16.5,0.55,55.0,4,25.0,0.625,62.5,3,16.0,0.5333333333333333,53.33,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,22.0,0.7333333333333333,73.33,3,23.0,0.7666666666666667,76.67,4,36.0,0.9,90.0,3,21.0,0.7,70.0,4,40.0,1.0,100.0,4,30.0,0.75,75.0,3,27.5,0.9166666666666666,91.67,3,26.9998,0.8999933333333333,90.0,3,30.0,1.0,100.0,0,0.0,,,0,0.0,,
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,3,23.0,0.7666666666666667,76.67,3,22.5,0.75,75.0,4,31.0,0.775,77.5,3,25.0,0.8333333333333334,83.33,4,39.0,0.975,97.5,4,38.0,0.95,95.0,3,28.0,0.9333333333333333,93.33,3,28.9998,0.96666,96.67,3,27.0,0.9,90.0,3,31.5,1.05,105.0,3,30.0,1.0,100.0
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,5.0,5.0,5.0,,6.5,5.5,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.0,0.5,50.0,3,18.5,0.6166666666666667,61.67,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,3,22.0,0.7333333333333333,73.33,3,22.5,0.75,75.0,4,33.0,0.825,82.5,3,24.0,0.8,80.0,4,29.0,0.725,72.5,4,30.0,0.75,75.0,3,26.5,0.8833333333333333,88.33,3,25.0,0.8333333333333334,83.33,3,25.5,0.85,85.0,3,28.5,0.95,95.0,3,27.999899999999997,0.9333299999999999,93.33
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,13.0,0.43333333333333335,43.33,3,15.0,0.5,50.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,21.0,0.7,70.0,3,22.0,0.7333333333333333,73.33,4,29.0,0.725,72.5,3,23.0,0.7666666666666667,76.67,4,36.0,0.9,90.0,4,40.0,1.0,100.0,3,28.0,0.9333333333333333,93.33,3,23.9998,0.7999933333333333,80.0,0,0.0,,,0,0.0,,,0,0.0,,
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,23.0,0.7666666666666667,76.67,3,24.5,0.8166666666666667,81.67,4,33.0,0.825,82.5,3,27.0,0.9,90.0,4,29.0,0.725,72.5,4,40.0,1.0,100.0,3,27.0,0.9,90.0,3,28.0,0.9333333333333333,93.33,3,24.5,0.8166666666666667,81.67,0,0.0,,,0,0.0,,
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,3,24.0,0.8,80.0,3,22.5,0.75,75.0,4,36.0,0.9,90.0,3,27.0,0.9,90.0,4,35.0,0.875,87.5,4,39.0,0.975,97.5,3,27.0,0.9,90.0,3,33.0,1.1,110.0,3,27.5,0.9166666666666666,91.67,3,27.0,0.9,90.0,3,30.0,1.0,100.0
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,21.0,0.7,70.0,3,22.5,0.75,75.0,4,30.0,0.75,75.0,3,27.0,0.9,90.0,4,30.0,0.75,75.0,4,32.0,0.8,80.0,3,28.0,0.9333333333333333,93.33,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Bindi Irwin,Derek Hough,TV Personality,,Australia,17,21,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,32.0,0.8,80.0,3,28.0,0.9333333333333333,93.33,4,37.0,0.925,92.5,4,40.0,1.0,100.0,3,29.0,0.9666666666666667,96.67,3,28.0,0.9333333333333333,93.33,3,30.0,1.0,100.0,3,31.5,1.05,105.0,3,30.0,1.0,100.0
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,12.0,0.4,40.0,3,18.5,0.6166666666666667,61.67,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.0,0.5,50.0,3,18.5,0.6166666666666667,61.67,4,20.0,0.5,50.0,3,18.0,0.6,60.0,4,26.0,0.65,65.0,4,24.0,0.6,60.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,16.0,0.5333333333333333,53.33,3,15.0,0.5,50.0,3,18.0,0.6,60.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.0,0.6666666666666666,66.67,3,19.0,0.6333333333333333,63.33,3,22.0,0.7333333333333333,73.33,4,32.0,0.8,80.0,4,28.0,0.7,70.0,3,24.0,0.8,80.0,3,26.0,0.8666666666666667,86.67,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.0,0.6666666666666666,66.67,3,21.0,0.7,70.0,3,23.0,0.7666666666666667,76.67,4,27.0,0.675,67.5,4,35.0,0.875,87.5,3,25.0,0.8333333333333334,83.33,3,25.5,0.85,85.0,3,30.0,1.0,100.0,0,0.0,,,0,0.0,,,0,0.0,,
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,15.0,0.5,50.0,3,20.0,0.6666666666666666,66.67,3,20.0,0.6666666666666666,66.67,4,24.0,0.6,60.0,4,28.0,0.7,70.0,3,21.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,21.0,0.7,70.0,3,20.0,0.6666666666666666,66.67,3,20.0,0.6666666666666666,66.67,4,32.0,0.8,80.0,4,29.0,0.725,72.5,3,24.0,0.8,80.0,3,26.0,0.8666666666666667,86.67,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,,6.0,6.0,7.0,,7.0,6.0,7.0,,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,,8.5,8.5,9.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,0.0,0.0,0.0,,,,,,3,21.0,0.7,70.0,3,19.0,0.6333333333333333,63.33,3,20.0,0.6666666666666666,66.67,4,35.0,0.875,87.5,4,26.0,0.65,65.0,3,27.0,0.9,90.0,3,26.0,0.8666666666666667,86.67,3,27.0,0.9,90.0,3,27.5,0.9166666666666666,91.67,0,0.0,,,0,0.0,,
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,,9.0,9.0,9.5,,10.0,9.0,9.0,,10.0,9.5,10.0,,10.0,9.6666,10.0,,,,,,3,21.0,0.7,70.0,3,24.0,0.8,80.0,3,23.0,0.7666666666666667,76.67,4,36.0,0.9,90.0,4,31.0,0.775,77.5,3,28.0,0.9333333333333333,93.33,3,27.5,0.9166666666666666,91.67,3,28.0,0.9333333333333333,93.33,3,29.5,0.9833333333333333,98.33,3,29.666600000000003,0.9888866666666668,98.89,0,0.0,,
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,,5.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,13.0,0.43333333333333335,43.33,3,13.0,0.43333333333333335,43.33,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,,9.5,9.0,9.5,,10.0,9.0,10.0,,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,,,,,3,23.0,0.7666666666666667,76.67,3,20.0,0.6666666666666666,66.67,3,25.0,0.8333333333333334,83.33,4,34.0,0.85,85.0,4,37.0,0.925,92.5,3,25.0,0.8333333333333334,83.33,3,28.0,0.9333333333333333,93.33,3,29.0,0.9666666666666667,96.67,3,28.5,0.95,95.0,3,28.9998,0.96666,96.67,0,0.0,,
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.5,9.5,,9.3333,9.6666,9.3333,,,,,,3,23.0,0.7666666666666667,76.67,3,21.0,0.7,70.0,3,21.0,0.7,70.0,4,36.0,0.9,90.0,4,32.0,0.8,80.0,3,24.0,0.8,80.0,3,27.5,0.9166666666666666,91.67,3,30.0,1.0,100.0,3,28.0,0.9333333333333333,93.33,3,28.333199999999998,0.94444,94.44,0,0.0,,
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,,9.0,9.0,9.5,,8.0,8.0,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,3,23.0,0.7666666666666667,76.67,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,35.0,0.875,87.5,4,30.0,0.75,75.0,3,29.0,0.9666666666666667,96.67,3,27.5,0.9166666666666666,91.67,3,25.0,0.8333333333333334,83.33,3,30.0,1.0,100.0,0,0.0,,,0,0.0,,
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,21.0,0.7,70.0,3,20.0,0.6666666666666666,66.67,3,21.0,0.7,70.0,4,28.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,22.0,0.55,55.0,4,24.0,0.6,60.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,22.0,0.55,55.0,4,26.0,0.65,65.0,4,28.0,0.7,70.0,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,31.0,0.775,77.5,4,33.0,0.825,82.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,27.0,0.675,67.5,4,27.0,0.675,67.5,4,28.0,0.7,70.0,3,21.0,0.7,70.0,3,27.0,0.9,90.0,4,34.0,0.85,85.0,4,32.0,0.8,80.0,3,23.0,0.7666666666666667,76.67,4,36.0,0.9,90.0,0,0.0,,,0,0.0,,
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,24.0,0.6,60.0,4,24.0,0.6,60.0,4,25.0,0.625,62.5,3,22.0,0.7333333333333333,73.33,3,24.0,0.8,80.0,4,30.0,0.75,75.0,4,33.0,0.825,82.5,3,26.0,0.8666666666666667,86.67,0,0.0,,,0,0.0,,,0,0.0,,
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,,9.0,9.0,10.0,9.0,9.0,9.5,9.5,,9.3333,9.6666,9.6666,9.6666,4,26.0,0.65,65.0,4,28.0,0.7,70.0,4,32.0,0.8,80.0,3,23.0,0.7666666666666667,76.67,3,24.0,0.8,80.0,4,37.0,0.925,92.5,4,37.0,0.925,92.5,3,30.0,1.0,100.0,4,37.0,0.925,92.5,3,28.0,0.9333333333333333,93.33,4,38.3331,0.9583275,95.83
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,,8.0,9.0,8.0,,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.6666,10.0,9.6666,10.0,4,31.0,0.775,77.5,4,32.0,0.8,80.0,4,31.0,0.775,77.5,3,30.0,1.0,100.0,3,25.0,0.8333333333333334,83.33,4,37.0,0.925,92.5,4,34.5,0.8625,86.25,3,33.0,1.1,110.0,4,40.0,1.0,100.0,3,30.0,1.0,100.0,4,39.333200000000005,0.9833300000000001,98.33
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,24.0,0.6,60.0,4,24.0,0.6,60.0,4,25.0,0.625,62.5,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,28.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,20.0,0.5,50.0,4,22.0,0.55,55.0,4,23.0,0.575,57.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,,10.0,9.0,10.0,,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,,9.0,9.0,9.0,9.0,9.5,10.0,10.0,,9.6666,9.6666,9.6666,10.0,4,31.0,0.775,77.5,4,29.0,0.725,72.5,4,29.0,0.725,72.5,3,28.0,0.9333333333333333,93.33,3,29.0,0.9666666666666667,96.67,4,38.0,0.95,95.0,4,37.0,0.925,92.5,3,34.9998,1.16666,116.67,4,36.0,0.9,90.0,3,29.5,0.9833333333333333,98.33,4,38.9998,0.9749950000000001,97.5
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,7.0,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,26.0,0.65,65.0,4,30.0,0.75,75.0,4,25.0,0.625,62.5,3,18.0,0.6,60.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,7.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,8.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,25.0,0.625,62.5,4,26.0,0.65,65.0,4,23.0,0.575,57.5,3,23.0,0.7666666666666667,76.67,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,10.0,8.0,8.5,9.0,9.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.5,9.5,10.0,,8.5,9.0,9.0,9.0,4,27.0,0.675,67.5,4,29.0,0.725,72.5,4,26.0,0.65,65.0,3,23.0,0.7666666666666667,76.67,3,26.0,0.8666666666666667,86.67,4,40.0,1.0,100.0,4,34.5,0.8625,86.25,3,30.0,1.0,100.0,4,40.0,1.0,100.0,3,29.0,0.9666666666666667,96.67,4,35.5,0.8875,88.75
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,7.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,,9.0,9.0,9.0,,7.0,8.0,8.0,7.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,,10.0,10.0,9.0,9.0,10.0,10.0,10.0,,0.0,0.0,0.0,0.0,4,25.0,0.625,62.5,4,31.0,0.775,77.5,4,30.0,0.75,75.0,3,25.0,0.8333333333333334,83.33,3,27.0,0.9,90.0,4,30.0,0.75,75.0,4,34.5,0.8625,86.25,3,24.0,0.8,80.0,4,38.0,0.95,95.0,3,30.0,1.0,100.0,0,0.0,,
